2.820162,1.677150,2.713888,1.557043,1.442492,1.333596,1.120883,0.477630,0.160597,0.155855,-0.193209,-0.065543,
2.403044,1.235858,2.644568,1.514328,1.863337,1.254947,1.116293,0.259933,-0.070921,-0.075565,-0.008628,-0.064036,
2.238640,0.498080,2.214176,0.432209,1.540030,0.672545,0.627840,0.393759,0.216667,-0.146510,0.035975,-0.123893,
2.072466,0.407509,2.470560,0.992799,1.993680,0.628176,0.160410,0.611672,0.393322,-0.131362,-0.130109,-0.124216,
1.776887,0.634076,2.244869,1.374668,1.599665,-0.218271,0.826275,0.040222,0.815144,-0.078600,0.183033,-0.163483,
2.124117,0.178629,1.846713,0.863876,0.317996,-0.054548,0.897212,0.583910,0.497702,-0.220979,-0.027031,-0.094703,
2.684981,1.708458,2.602556,2.048668,1.399843,1.679538,0.916040,1.235308,0.779675,0.362879,0.298721,0.061701,
3.040929,2.408979,2.717253,2.069374,1.665171,1.233181,1.154753,1.024068,0.824380,0.541833,0.228488,0.068499,
3.255847,2.842924,3.069098,2.754705,2.206871,2.234292,1.767793,1.045343,0.877049,0.644631,0.106927,0.082059,
2.892562,2.364620,2.759386,2.276817,1.976810,2.085767,1.555713,0.987873,0.938375,0.560979,0.187952,0.086366,
2.890829,2.219553,3.531739,2.701931,1.960521,2.876078,2.000566,0.807867,0.905393,0.564518,0.206074,0.105566,
3.153849,1.797855,4.204691,2.400323,1.392876,3.718875,1.922675,0.144845,1.984273,0.280971,0.016339,0.210420,
2.826710,1.972007,3.378297,1.529134,0.707696,2.518445,1.669760,1.061531,1.794798,0.598320,0.028512,0.120973,
3.479268,2.278631,2.231567,0.958643,0.464033,2.145571,2.030209,1.175056,1.448013,0.794004,-0.006252,0.019967,
4.247559,2.374863,0.968879,0.689019,1.515477,2.981700,3.074230,1.325441,-0.089608,-0.025125,-0.034786,0.058231,
3.981398,2.157456,0.773765,1.305252,2.888149,3.858181,3.023519,1.181430,-0.029341,-0.021945,-0.098422,0.112431,
3.340592,1.682846,0.530669,1.155206,2.905434,3.748823,2.850728,1.150270,0.099379,-0.021464,0.067117,0.153881,
3.457932,2.034009,0.892552,1.108501,2.455679,3.260367,2.672425,1.156053,0.053976,-0.144669,0.024657,0.107247,
3.661930,2.386319,1.347324,1.351501,2.287868,2.954688,2.694134,1.443397,0.191463,-0.209705,-0.160697,0.044741,
3.857125,2.750752,1.830064,1.661909,2.065229,2.550752,2.452902,1.822581,0.802887,0.057877,-0.311673,-0.027749,
3.552622,1.920275,0.675727,1.135341,2.245049,2.150613,1.092967,0.409862,0.544272,0.574686,0.248452,0.019107,
3.508530,2.360716,1.269399,1.237482,1.856779,1.769638,0.747534,-0.001915,0.160889,0.516564,0.356394,0.032988,
3.424515,2.781809,2.041767,1.534889,1.424060,1.358470,1.066195,0.584879,0.258574,0.181988,0.161167,-0.000468,
3.121092,2.630270,2.283627,1.984967,1.726021,1.466567,1.079735,0.606194,0.246523,0.070172,0.045962,-0.016605,
3.129599,2.642069,2.359427,2.120656,1.832968,1.388368,0.812465,0.320768,0.082184,0.044530,0.068002,-0.028147,
3.550252,3.103785,2.603919,2.303031,2.168679,1.809593,1.056539,0.177740,-0.282467,-0.183544,0.022768,-0.043335,
3.338025,2.828074,2.369582,2.062189,1.822805,1.378691,0.710822,0.055531,-0.238782,-0.139841,0.023267,-0.053568,
3.412822,2.944338,2.527353,2.190320,1.911148,1.426705,0.723220,0.097650,-0.094543,0.035188,0.139601,-0.020018,
3.905903,3.339097,2.864786,2.745844,2.744044,2.186907,0.957923,-0.201908,-0.455455,-0.075632,0.228048,-0.008409,
3.168167,2.891814,2.698385,2.305318,1.826653,1.324380,0.801389,0.327707,0.012387,-0.059883,-0.000817,-0.027084,
3.072556,2.726009,2.582063,2.324554,2.028460,1.580637,1.207202,0.828939,0.425709,0.172688,-0.010543,0.006633,
2.985339,2.625452,2.445999,2.016681,1.749671,1.389522,0.884729,0.634646,0.343733,0.023318,-0.037546,-0.021903,
2.931296,2.552269,2.410614,2.176031,1.699985,1.151781,1.117392,0.636871,0.325586,0.113613,-0.033824,-0.020721,
2.970612,2.503465,2.478288,1.869682,1.775298,1.410001,0.751373,0.674993,0.235638,0.127226,-0.067349,-0.033905,
2.488111,1.587082,2.664590,1.204756,1.871848,1.162101,0.970609,0.232281,0.603178,-0.076691,-0.052492,-0.044372,
2.560622,1.291148,2.381564,0.773160,1.881930,0.733568,0.851171,0.338829,0.221719,0.118190,0.021752,-0.070770,
2.079414,0.243714,1.839830,0.536248,1.616039,0.340104,1.181609,0.193320,0.177773,-0.179720,-0.043579,-0.054596,
1.819100,-1.206375,5.199939,3.675730,-0.725447,0.845490,2.726083,1.216246,1.146054,0.737970,0.053293,0.122439,
2.714277,-0.599530,5.676592,4.068550,0.187189,2.199426,2.955456,1.251948,1.068140,0.512948,0.000058,0.204085,
3.647900,-0.077894,5.927508,3.653342,0.184068,2.705864,2.921250,0.705444,1.126245,0.664573,0.079239,0.155328,
3.335977,0.967155,5.529056,3.436402,-0.593945,1.644933,2.573428,0.297514,1.213105,1.060776,0.131488,0.106600,
3.570813,0.715223,3.992940,3.202495,-0.209279,2.345829,2.653816,0.166709,1.184043,1.084780,0.128251,0.056765,
3.352561,0.982227,3.170456,3.115342,0.055621,2.233647,2.410922,-0.011876,1.220397,1.046181,0.230371,0.043506,
3.636938,1.186138,3.291142,2.523148,-0.589731,1.596595,1.918572,0.454937,1.753166,0.961727,0.272974,0.107225,
2.784999,1.928813,2.094560,1.956075,1.395799,1.569019,1.734678,1.237658,0.700379,0.270613,0.097395,0.045019,
2.850250,2.047030,2.073008,1.984183,1.649221,1.855124,1.952717,1.317452,0.520234,0.113313,0.111877,0.048250,
3.936128,2.248733,1.598360,2.069531,2.437323,2.764291,2.697024,1.479323,-0.139369,-0.646310,0.154251,0.120090,
3.761755,1.017651,0.799633,2.288272,2.759855,3.017627,3.032480,1.667393,-0.056490,-0.334549,0.193459,0.202383,
3.246498,1.504253,0.785084,1.384461,2.228831,3.251546,3.299710,1.615525,-0.000861,-0.242799,0.170834,0.151543,
3.765229,2.021774,1.063470,1.306088,1.963673,3.014249,3.165849,1.613745,0.223242,-0.078113,-0.074256,0.070328,
3.808206,2.374968,1.219458,1.082516,1.873969,2.747705,2.565614,1.375405,0.251461,-0.058849,-0.046286,0.042940,
2.939357,2.151683,2.033299,2.050612,1.586328,1.012849,0.690803,0.579891,0.544265,0.468245,0.296697,0.030834,
4.501516,2.207945,0.178910,0.291129,1.736375,2.314842,1.441150,0.778487,0.604240,0.483684,0.445573,0.112995,
4.145678,2.355006,0.639827,0.755346,1.945430,2.193315,1.196855,0.166640,-0.053890,0.241574,0.471240,0.114136,
3.613740,2.587584,1.431287,1.150257,1.726539,1.846843,0.944131,-0.039684,-0.178290,0.277820,0.484952,0.078631,
3.552071,2.999446,2.319535,1.864500,1.617779,1.114340,0.319503,-0.170175,-0.096412,0.141280,0.185216,0.009048,
3.823972,3.355768,2.743366,2.181547,1.748122,1.155108,0.424359,-0.136580,-0.234888,-0.024270,0.095987,-0.012410,
3.570906,3.181553,2.784071,2.345199,1.768755,0.962923,0.231619,-0.076841,-0.089293,-0.034919,0.044657,-0.028163,
3.221098,2.804416,2.479787,2.311507,2.150206,1.716314,0.985404,0.299552,0.034029,0.014695,0.021543,-0.025312,
3.580242,3.304681,3.046404,2.810937,2.455247,1.762394,0.995902,0.353422,0.081410,0.057665,0.085777,-0.015312,
3.348451,2.996733,2.779497,2.508927,2.097599,1.621071,1.046589,0.617129,0.335559,0.116415,-0.019397,-0.010307,
3.694624,3.196495,3.307852,3.472453,3.369885,2.575824,1.477777,0.992745,0.639630,0.338404,0.084090,0.025002,
3.933814,3.051605,3.113434,2.856961,2.516386,2.238460,1.311602,0.787471,0.618134,0.138853,-0.088339,-0.013081,
3.465966,2.840013,2.767266,2.810052,2.233209,1.676077,1.397339,0.643985,0.309543,0.136231,-0.092475,-0.018204,
3.459955,2.526687,2.411948,2.106409,1.857105,1.263449,0.691212,0.416154,0.369588,0.070580,-0.153329,-0.048295,
3.966070,2.024551,3.077340,1.968840,3.050838,1.968992,0.986770,-0.140756,0.735086,-0.055577,-0.078884,0.008872,
3.238373,1.351789,2.882774,2.193907,2.713339,1.548440,0.935850,0.075465,0.147789,-0.341835,0.181633,0.002428,
2.989836,1.941478,1.892378,1.426147,1.514656,1.018886,0.500670,0.333738,0.406418,-0.199003,0.078171,-0.063099,
2.891567,1.978882,2.313000,1.003401,0.924213,1.535123,0.718712,0.512478,0.923137,0.165869,0.100452,-0.011396,
2.812720,1.352016,2.653888,1.130199,0.879345,1.434844,1.864543,0.164099,0.416252,-0.134458,0.100292,-0.029918,
2.197851,0.438683,2.049215,1.096327,1.390282,0.593837,0.835203,0.204343,0.459613,0.000413,0.029331,-0.067352,
3.289265,2.927631,3.063510,2.669822,2.035863,1.714338,1.451452,1.327713,0.750074,0.387816,0.390189,0.095791,
2.784319,2.267863,2.205275,1.970237,1.783393,1.586128,1.412002,1.181367,0.846072,0.624324,0.425090,0.078114,
2.937389,2.380489,2.314312,2.041241,1.603070,1.535340,1.353873,0.885472,0.691004,0.607168,0.337910,0.072179,
3.003905,2.187709,3.130985,2.140516,0.987501,2.122110,1.248431,0.310132,1.147816,0.752270,0.285441,0.095413,
3.166957,2.237829,4.016472,2.230442,1.109246,2.683388,1.242984,0.300355,1.558923,0.406457,0.217161,0.149652,
3.037158,1.882112,4.634188,2.074167,-0.230765,3.532720,2.013496,-0.504795,1.089104,0.624730,0.333773,0.124410,
2.828230,1.836740,3.847800,1.846031,-0.013592,2.213862,1.856401,0.648899,1.409849,0.719759,0.124931,0.098297,
3.471502,1.003391,3.023075,1.920543,0.004373,3.044812,3.006744,0.681173,0.712542,0.308401,0.168982,0.072296,
4.069543,1.671683,1.789275,2.246549,2.012134,3.177413,3.344459,1.477639,-0.113247,-0.283161,0.175963,0.136477,
3.898762,1.534401,0.961217,2.341118,2.932691,2.579696,2.742727,2.060515,0.145566,-0.486663,0.111283,0.178686,
3.142577,1.275154,0.986771,2.200463,2.897063,2.922958,2.674919,1.394675,-0.298275,-0.504948,0.290608,0.199557,
3.026527,1.383830,1.199173,2.326080,2.978308,3.050247,2.666439,1.518011,-0.007338,-0.495945,0.185661,0.194472,
4.099676,1.583846,1.014118,2.925388,3.259555,2.372129,2.730492,2.224194,-0.017945,-0.895986,0.054059,0.217558,
4.732204,2.180784,1.627139,2.763014,2.641277,2.258949,2.684993,2.034784,-0.289507,-1.006933,0.161578,0.190560,
3.684259,2.715444,2.148751,2.320213,2.294177,1.743983,1.402205,1.164655,0.685740,0.271499,0.088997,0.034761,
4.209216,1.874435,0.191857,1.112614,2.838029,2.651320,1.078450,0.161509,0.280147,0.418930,0.378607,0.080964,
4.071587,2.768542,1.318134,1.049964,1.683517,1.814947,0.950519,0.046458,-0.028900,0.415844,0.441729,0.097823,
3.308639,2.533106,1.871534,1.717043,1.883064,1.717422,1.045660,0.335252,0.094622,0.222384,0.278366,0.021383,
3.121460,2.680487,2.371726,2.061261,1.704655,1.316912,0.883080,0.474661,0.219777,0.129687,0.125302,-0.005356,
3.753925,3.548711,3.299609,2.758141,1.971484,1.078684,0.315765,-0.131305,-0.224325,-0.084260,0.068214,-0.032723,
3.720049,3.426810,3.114108,2.663708,2.093888,1.480561,0.767864,0.171542,-0.107495,-0.086543,0.044297,-0.035173,
3.660680,3.367142,3.051385,2.564685,2.022807,1.358273,0.579233,-0.028011,-0.282183,-0.181932,0.027269,-0.050158,
3.452195,3.006296,2.665912,2.331647,1.821493,1.107210,0.371341,-0.129755,-0.247830,-0.114379,0.046035,-0.041272,
3.224501,2.794352,2.513982,2.201789,1.776032,1.215716,0.604085,0.147938,0.002119,0.008804,0.018653,-0.031152,
3.002553,2.581547,2.340962,2.070479,1.747553,1.364367,0.958365,0.615261,0.411222,0.273019,0.121025,0.014252,
4.185061,3.673394,3.428095,2.966671,3.016485,2.480605,1.231642,0.346981,0.378112,0.378849,0.186944,0.038294,
3.532866,3.261691,3.211360,2.883331,3.101427,2.304989,1.058219,0.781661,0.936282,0.332275,0.101545,0.032651,
3.494990,2.869645,3.104695,2.670489,2.502424,1.784805,0.942023,0.439995,0.557079,0.225250,0.036115,0.001605,
3.793743,2.111858,3.211761,2.387560,2.332012,2.253486,1.087345,0.436149,0.591268,0.066905,0.101132,0.029141,
3.624405,1.336108,2.956798,1.790410,3.185755,2.374610,0.976645,0.221280,0.495343,0.541495,-0.172623,-0.033400,
3.243097,1.696320,4.027082,1.850357,1.611226,1.029439,0.745232,0.834090,0.979813,0.429661,0.516942,0.128003,
3.073177,2.668643,2.276059,1.939250,1.682205,1.251187,1.131553,1.158029,0.862833,0.640254,0.397706,0.083065,
3.160164,2.803139,2.960854,2.058948,1.430816,1.767951,1.225028,0.761607,0.935514,0.679998,0.279793,0.091427,
3.426009,2.487744,3.233439,2.109406,0.665896,1.751430,1.442534,0.373512,0.840736,1.026251,0.363902,0.097545,
2.811970,2.238281,2.277781,1.787008,1.313109,1.554898,1.303462,0.896550,1.038252,0.801121,0.398236,0.075454,
2.826087,2.288196,2.332092,1.827320,1.404968,1.531208,1.099447,0.717360,0.852649,0.603729,0.310108,0.067076,
2.847900,2.247331,2.370825,1.830154,1.347008,1.576580,1.139765,0.783859,0.967710,0.586978,0.322186,0.071988,
3.150594,2.149053,2.668893,1.917428,0.971025,1.857807,1.697403,0.922826,1.204478,0.720455,0.166272,0.072922,
3.705564,1.688159,2.707409,2.248144,-0.392708,0.627743,1.807359,1.605282,1.912483,0.916476,0.192221,0.056841,
3.182350,2.073399,1.596050,1.527135,1.157388,1.321013,2.081388,2.015271,1.127977,0.361437,-0.041586,0.006857,
3.102606,1.941893,1.471528,1.619429,2.037629,2.478933,2.278090,1.247833,0.314605,0.139183,0.222802,0.085708,
3.223311,1.750016,1.429604,1.617572,2.086827,3.152397,3.159936,1.417564,0.004844,-0.097926,0.196192,0.132245,
3.011484,1.826486,1.150907,1.410936,2.130163,2.695908,2.459586,1.324926,0.204964,-0.158624,0.047953,0.088571,
3.157722,1.826787,1.187959,1.387247,2.130417,2.882447,2.672855,1.506757,0.199897,-0.297873,-0.033764,0.086677,
3.410178,2.512443,1.892006,1.395514,1.353426,2.015389,2.364080,1.836681,0.926229,0.117118,-0.216423,-0.016463,
3.079544,2.030201,1.640630,2.142564,2.144778,1.158868,0.606868,0.821238,0.774474,0.329715,0.132887,0.018990,
4.169694,1.698711,0.539091,1.909468,2.950161,1.792225,0.543524,0.723875,1.107518,0.861667,0.238682,-0.003547,
5.710016,2.240746,-0.392599,0.648365,2.396246,1.742350,0.350801,0.316192,0.882681,0.823675,0.545129,0.091326,
5.488884,3.278804,1.123375,1.219782,2.297628,2.426901,1.272960,-0.249457,-0.385192,0.226637,0.304736,0.108822,
4.215641,3.459769,2.662927,2.372548,2.154706,1.373560,0.403253,0.054210,0.220801,0.280749,0.055505,-0.001344,
4.048963,3.790209,3.329726,2.646316,1.819699,1.198254,0.767213,0.416969,0.212224,0.082661,-0.027393,-0.023927,
4.848319,4.559056,4.006212,3.103943,2.030726,1.104650,0.183526,-0.184155,-0.034682,0.030258,-0.146988,-0.048735,
4.695147,4.050029,3.287766,2.762097,2.143290,1.242498,0.260026,-0.302226,-0.417578,-0.257125,-0.006614,-0.032100,
4.060512,3.570892,3.117834,2.966065,2.643792,1.793290,0.703531,-0.092465,-0.343895,-0.186349,0.148055,-0.028944,
3.682579,3.331541,3.181744,2.845688,2.245464,1.580127,0.871170,0.356235,0.056764,0.010762,0.071803,-0.019881,
3.706796,3.330863,3.072472,2.696239,2.103695,1.358862,0.671642,0.250030,0.173865,0.131292,0.010934,-0.014266,
3.932308,3.533454,3.468971,3.209670,2.754234,2.081437,1.406921,0.509022,0.180778,0.244017,0.125767,0.010118,
4.122437,3.229388,3.272137,3.193287,3.459189,2.399391,1.562124,0.691113,0.190423,0.333883,0.113424,0.012976,
3.771819,3.004097,3.116514,2.631628,2.372155,1.747950,0.811865,0.623792,0.466679,0.114450,0.042915,-0.001279,
3.315174,2.271949,2.219794,1.904261,1.960748,1.331045,0.521667,0.380821,0.249253,0.163146,-0.034402,-0.036913,
3.170685,1.987038,2.324983,1.717360,1.639387,1.292177,0.737635,-0.106323,0.168996,0.095083,-0.088528,-0.063193,
2.424414,1.884894,1.929740,1.358409,1.319223,1.182897,0.747365,0.823165,0.564620,0.228897,0.190335,0.021611,
2.810832,2.050358,2.897477,2.208957,1.303698,2.137408,1.517118,0.961815,0.913610,0.615977,0.415131,0.087156,
2.949297,2.118302,4.157923,2.564599,0.584210,2.663629,2.098088,0.332648,1.091913,0.929430,0.119134,0.087271,
3.150312,2.884425,3.783627,2.041869,1.165074,2.094231,1.004070,0.693319,1.456330,0.754051,0.184205,0.138231,
2.855310,2.356471,2.722648,2.050113,1.402028,1.773523,1.388586,0.689501,0.816135,0.741430,0.265638,0.074566,
2.813695,2.210625,2.388610,1.837651,1.293845,1.580216,1.166469,0.655692,0.823154,0.611757,0.212363,0.058419,
3.058886,2.252221,2.523867,2.091541,1.143335,1.545903,1.610221,0.949641,0.936312,0.634466,0.117252,0.056678,
4.200448,2.243611,2.276387,2.234494,1.318275,2.175491,3.037854,1.930440,0.726048,0.441125,-0.057423,-0.004097,
3.513226,2.521692,1.447626,0.991298,1.694432,2.770769,2.502268,1.116420,0.112533,-0.093642,0.113724,0.063803,
3.616361,2.240813,0.774570,0.765324,2.186757,3.232101,2.608850,1.001166,-0.095669,-0.212679,0.017141,0.087526,
3.935381,2.162496,0.592542,0.830608,2.482507,3.529911,2.860517,1.220718,0.030395,-0.125503,-0.028121,0.104612,
3.996959,2.204536,0.546437,0.566267,2.085541,3.441001,2.952928,1.173560,-0.012247,-0.057010,0.092039,0.124147,
5.250527,2.657490,0.544454,0.633739,2.419612,4.018323,3.397345,1.114805,-0.211290,0.245992,-0.055180,0.064191,
4.650120,2.752055,1.779443,2.021462,2.781673,3.025303,2.408446,1.531852,0.548015,0.034963,-0.001094,0.048316,
4.311916,1.577672,-0.363047,1.253883,3.658389,3.485238,1.180512,0.022214,0.416158,0.640064,0.456342,0.080412,
3.862128,2.177343,0.590867,0.836004,2.198068,2.451035,1.291149,0.347414,0.304901,0.460482,0.273198,0.050384,
3.195245,2.491201,1.938134,1.859340,2.037436,1.801906,1.098525,0.495140,0.261617,0.210481,0.100058,0.005496,
3.236650,2.772860,2.446337,2.273450,2.109055,1.683215,1.069331,0.632388,0.413115,0.178054,-0.059852,-0.006642,
3.891364,3.626899,3.364897,3.206240,3.046471,2.456750,1.422870,0.605275,0.302685,0.154515,0.046365,-0.010890,
3.633122,3.399037,3.279148,2.982408,2.365195,1.580352,0.941485,0.484458,0.215447,0.051607,-0.057788,-0.036050,
3.453409,3.154094,2.998481,2.708313,2.224693,1.621793,1.039334,0.600625,0.291648,0.074597,-0.032020,-0.020801,
4.881021,4.274933,3.923322,3.536633,3.168758,2.316286,0.777527,0.107781,0.025657,-0.062586,0.003206,-0.044426,
3.521115,3.311992,3.170484,2.768300,2.291300,1.748877,1.221096,0.724399,0.282323,0.094454,0.031620,-0.007498,
2.857189,2.388593,2.118838,1.826008,1.579191,1.223318,0.842857,0.542776,0.220976,0.035724,0.002652,-0.017257,
2.875505,2.389486,2.142984,1.935785,1.635137,1.249918,0.930938,0.575922,0.276071,0.068036,-0.018012,-0.018850,
2.934236,2.371085,2.203688,1.882667,1.403773,1.157430,0.817215,0.595222,0.220879,-0.024329,-0.037792,-0.037367,
2.853652,2.157245,1.989232,1.906924,1.596285,0.972096,0.704251,0.497613,0.265626,0.146456,0.067913,-0.034338,
3.114107,2.015465,2.075302,1.882735,1.352486,1.080900,0.861317,0.618188,0.250932,-0.273549,0.005605,-0.048748,
3.031470,1.916203,2.496017,1.582516,1.315794,0.814862,0.428585,0.531856,0.184053,-0.160100,0.045286,-0.056893,
2.730901,1.137372,2.700502,1.791687,1.040367,1.392834,0.960037,0.159912,0.209191,0.140723,-0.097538,-0.078456,
2.968415,0.801931,2.591922,1.264611,1.857159,2.065261,0.617014,-0.041067,0.414510,0.158904,-0.031422,-0.040599,
2.648291,0.812283,3.242708,1.391047,1.960598,0.547843,0.917067,0.934340,0.724542,-0.019841,0.120226,0.022755,
2.740788,1.934781,2.618390,2.331286,1.154842,1.454033,1.808763,0.775361,0.332244,0.755720,0.371225,0.034613,
2.913545,2.309784,2.753767,2.048476,1.107524,1.617961,1.409175,0.617787,0.779614,0.950195,0.430198,0.080759,
3.292272,2.505873,3.623057,2.488270,1.027613,2.318074,1.995252,0.311364,0.647083,1.038120,0.226606,0.070609,
4.211347,2.081789,4.361991,2.318339,-0.642030,1.937915,2.420698,0.383419,0.682779,1.056011,0.338759,0.048862,
3.299564,2.028693,3.784534,1.904968,-0.281446,1.991020,1.778907,0.301221,1.120357,1.137926,0.312878,0.087133,
3.183512,2.052604,2.737028,1.779745,0.436458,1.782739,1.457483,0.099669,0.931697,1.098578,0.283522,0.066014,
3.873320,2.338607,2.125049,1.653384,0.695236,1.408360,2.069940,1.480613,1.036256,0.857522,0.089926,0.012280,
4.253853,2.018396,1.576346,1.828224,1.577912,2.202166,2.810799,1.679491,0.304147,0.286255,0.065483,0.037077,
3.329841,2.037510,1.625470,2.348439,2.554070,2.029160,1.747555,1.374874,0.615571,0.069562,0.051816,0.061098,
3.181463,1.786605,1.222759,1.903806,2.600335,2.460086,1.831374,1.083235,0.370410,0.174807,0.289249,0.097370,
3.271071,1.787700,1.198276,2.002972,2.974655,2.946298,2.138684,1.184568,0.258277,-0.144427,0.150265,0.119639,
3.635868,1.990462,1.291211,1.721842,3.093824,3.609113,2.425130,0.946117,0.045203,-0.005148,0.062921,0.124595,
4.907397,1.900626,1.225942,2.494924,3.430470,3.317845,2.115642,0.972567,0.094357,-0.051471,0.088624,0.089389,
4.307568,2.089486,1.325231,2.434395,2.738098,1.389104,0.491636,0.774824,1.018484,0.589128,0.160482,0.016370,
3.423906,1.617907,0.372054,0.871585,2.477907,2.836618,1.595119,0.570610,0.494478,0.672909,0.446734,0.078129,
3.811547,2.406447,1.045877,0.868512,1.491558,1.561579,0.920864,0.357477,0.216222,0.480273,0.566420,0.105281,
3.904312,3.055748,2.169225,1.966249,2.170571,1.885439,0.933909,0.120758,-0.068735,0.138514,0.163176,0.020605,
3.556707,3.180680,2.731167,2.195355,1.718378,1.207594,0.695191,0.300231,0.111729,0.058633,0.019465,-0.020941,
3.358784,2.999856,2.669972,2.258094,1.711995,1.110056,0.619649,0.235454,0.043376,-0.015289,-0.027439,-0.041958,
3.552235,3.292196,3.001768,2.456570,1.778825,0.954640,0.278018,-0.051047,-0.118634,-0.010379,0.074406,-0.031226,
4.431264,4.114970,3.596468,2.902781,2.147935,1.290311,0.444618,-0.239147,-0.487736,-0.243175,0.050355,-0.025409,
4.033053,3.750612,3.441998,2.960426,2.202606,1.188938,0.344501,-0.173646,-0.349985,-0.218902,0.020674,-0.051454,
3.576714,3.114551,2.859421,2.660986,2.152152,1.389935,0.705513,0.369620,0.177450,0.085030,0.087347,-0.002342,
3.562023,3.340120,3.111807,2.733533,2.580555,2.121483,1.391265,0.823194,0.549235,0.110123,-0.072283,-0.009811,
3.484144,3.054407,2.977098,2.589405,2.321478,1.852999,1.120417,0.841046,0.531097,0.223691,0.062321,0.028179,
4.007302,2.139048,3.679917,2.605950,2.337222,2.109609,0.956137,0.737983,0.417715,0.314193,0.116982,0.015693,
3.788996,1.751416,3.474217,2.092181,1.806444,0.417006,0.565087,-0.264026,-0.040459,-0.009906,-0.064620,-0.048717,
3.598936,1.272814,3.150267,1.791923,2.034661,1.429168,0.300525,-0.343223,0.135866,0.112741,-0.087403,-0.069429,
